Job Title,Job URL,Company,Location,Job Description,required_skills
Head of Development Team,https://id.jobstreet.com/id/job/91483164?type=standard&ref=search-standalone&origin=cardTitle#sol=44918750857d72126b1846510abe541585fffdae,Hendra Hilman International,Medan,"Tanggung Jawab Utama: | Merancang dan mengimplementasikan program | Pelatihan  & Pengembangan Team | Mengidentifikasi kesenjangan kompetensi dan menyusun | rencana Pengembangan yang terstruktur | Mengelola sistem penilaian kinerja ( | KPI, evaluasi, dan Program perbaikan | ) | Menyusun dan mengimplementasikan | kebijakan, prosedur, dan SOP | Mendukung pengembangan organisasi dan budaya kerja | Memimpin program onboarding dan | proses pembelajaran karyawan | Menganalisis data SDM ( | kinerja, produktivitas, engagement, dll | ) | Berkolaborasi dengan HRD dan pimpinan departemen | Memastikan program pelatihan dijalankan dengan efektif dan diterapkan dalam operasional sehari-hari | Memantau dan meningkatkan performa karyawan serta melakukan evaluasi secara berkala | Kualifikasi: | Pendidikan minimal S1 (Psikologi, Manajemen SDM, atau bidang terkait) dari universitas terkemuka | Minimal 3 tahun pengalaman di bidang HR / Organizational Development, dengan minimal 2 tahun pengalaman sebagai supervisor | Memiliki kemampuan analisa dan berpikir strategis yang baik | Bersedia ditempatkan di Medan, Sumatera Utara | Kriteria yang Kami Cari: | Memiliki kemampuan leadership dan manajemen tim yang kuat | Komunikasi yang baik dan efektif | Memiliki kemampuan analisa dan problem solving | Memahami pengembangan performa, talenta, dan organisasi | Memiliki integritas yang tinggi | Berorientasi pada hasil (performance-driven) dan mampu bekerja secara tegas",[]
Treasury - System Support,https://id.jobstreet.com/id/job/91291791?type=standard&ref=search-standalone&origin=cardTitle#sol=98c669121645b656d44a5be9fc9cbf0459f78e03,TurnkeyID,Malang,"Job Requirements | Educational Background: Minimum vocational high school diploma, associate’s degree, or bachelor’s degree in Computer Engineering, Information Systems, or a related technical field. | Technical Skills (Required): | - Understanding of Windows Server administration and Remote Desktop (RDP) usage. | - Ability to set up and optimize VPS (CPU, RAM, and storage management). | - Understanding of computer networking fundamentals (Latency, IP Address, Ping, Tracert). | Additional Skills: | - Familiarity with trading platforms such as MetaTrader 4/5 (Administrator/Manager). | - Previous experience in the Brokerage or Fintech industry, or as part of a NOC (Network Operations Center). | Character & Flexibility: | - Must be willing to work in a shift system (Morning/Afternoon/Night) to support 24/5 operations. | - Highly detail-oriented and able to remain focused while working night shifts (Graveyard shift). | - Able to make independent technical decisions under urgent conditions. | Job Description | System Monitoring: Monitor price feeds, bridge connectivity, and trading platform health in real-time. | VPS Management: Configuring, optimizing, and maintaining Virtual Private Servers (VPS) for Treasury operational needs. | Technical Support: Performing rapid actions (restart/reconfiguration) in the event of server or application disruptions during operational hours. | Shift Reports: Documenting and reporting transaction activities and technical issues that occur during the shift. | Issue Escalation: Serve as the first line of defense in detecting system anomalies and coordinate promptly with the IT or liquidity teams in the event of downtime.","[""Networking""]"
Teknisi Jointer,https://id.jobstreet.com/id/job/91739980?type=standard&ref=search-standalone&origin=cardTitle#sol=af6de1b60759e3a20607d1e509d59b0768d9e641,PT SAPUTRA GLOBAL NUSANTARA,Cilegon,"Pendidikan & Pengalaman: Minimal SMK/SMA, diutamakan jurusan Teknik | Telekomunikasi/Jaringan. | Pengalaman dalam konstruksi atau penyambungan jaringan fiber optik sangat diutamakan. | Keahlian Teknis: | Mahir mengoperasikan alat splicer (penyambungan), OTDR (Optical Time-Domain Reflectometer), dan OPM (Optical Power Meter). | Mampu membaca desain jalur kabel, mcore, dan diagram teknik. | Memahami teknik splicing dan termination kabel fiber optik (FTTH/ODP/ODC). | Fisik & Sikap Kerja: | mengenal warna dan sehat jasmani. | Tidak takut ketinggian (untuk instalasi aerial). | Jujur, disiplin, dan mampu bekerja dalam tim maupun mandiri.",[]
AI Operations / AI Specialist - Penempatan Jakarta,https://id.jobstreet.com/id/job/91666813?type=standard&ref=search-standalone&origin=cardTitle#sol=3adb5790a9b131207f992cd593f9b3d33b3cccfb,PT Mitracomm Ekasarana,Jakarta Raya,"Requirements: | Freshgraduate are welcome (All Majors) | Problem solver | cepat belajar | Suka Mengeksplor AI (ChatGPT, Notion AI, Canva Zapier) | Excel / Google Sheets (WAJIB) | Basic scripting (optional)","[""Excel""]"
AI  ENGINEER (EXPO),https://id.jobstreet.com/id/job/91560158?type=standard&ref=search-standalone&origin=cardTitle#sol=4022dc88585dc4316ff7565254fcb63ea2a5ec02,PRIMA GROUP,Tangerang,"Job Descripton: | Bertanggung jawab terhadap pengembangan produk AI sesuai dengan standar yang telah ditentukan. | Bertanggung jawab atas pemeliharan produk AI yang telah dikembangkan | Mengembangkan produk AI sesuai dengan spesifikasi yang telah ditentukan | Memelihara produk AI yang telah dikembangkan | Melakukan upgrade fitur-fitur tambahan sesuai dengan permintaan pelanggan. | Membuat dokumentasi dari produk AI yang telah dikembangkan. | Qualification: | SI jurusan Teknik informatika /Artificial Intellgent / Data Science atau Teknik elektro | 1-2 tahun dibidang pengembangan AI | Memahami Machine Learning, Deep Learning, Generative AI dan mampu mengimplementasikan pada perangkat komputer, server maupun pada mobile device.","[""Machine Learning"", ""Deep Learning"", ""Generative AI""]"
Business Analyst,https://id.jobstreet.com/id/job/91802193?type=standard&ref=search-standalone&origin=cardTitle#sol=1510c65d15ad4d657eae43e9992a082bcea7485a,Stechoq Robotika Indonesia,Bekasi,"- Manage client relationships and understand business needs | - Gather, validate, and document project requirements | - Coordinate project progress with internal teams and clients | - Manage expectations on scope, timeline, deliverables, and priorities | - Identify risks and propose mitigation strategies to ensure project success | - Monitor project performance and provide regular updates",[]
IT Transformation Project Management (TPM),https://id.jobstreet.com/id/job/91646799?type=standard&ref=search-standalone&origin=cardTitle#sol=06d75ea5f86eab12879170e99620df6200299267,PT ABISHAR TECHNOLOGIES INDONESIA,Jakarta Selatan,"Job Scope: | - Manage IT transformation projects, including monitoring project progress, budget utilization, resource allocation, and project timelines to ensure completion according to schedule. | - Act as a liaison between IT teams, related departments, and external parties to ensure effective collaboration and alignment with business needs. | - Plan and manage deployment processes to minimize issues and ensure smooth transitions. Communicate deployment schedules, progress updates, and potential issues to all stakeholders. | Qualifications: | 1 Bachelor’s degree in Information Technology or related field | 2. Minimum 3 years of experience in a similar role | 3. Strong understanding of user requirement identification and gap analysis of existing systems | 4. Skilled in creating impact analysis between new requirements and existing systems | 5 Proficient in SDLC concepts and Agile frameworks | 6 Experienced in preparing and executing system deployment updates | 7. Excellent communication skills and strong project coordination ability | Preferably experienced in system change projects, including project planning, tracking, reporting, and 9. documentation | 10. Fluent in both written and spoken English | 11. Proficient in Microsoft Excel and PowerPoint","[""Excel"", ""Agile""]"
PCM,https://id.jobstreet.com/id/job/91360283?type=standard&ref=search-standalone&origin=cardTitle#sol=6e6de3e3c3dd0621cd3ad4acc1c7e87435f6c5f8,PT.ZXP technology indonesia,Jakarta Timur,"Position: Project Control Manager (PCM) | Job Description: | We are seeking an experienced Project Control Manager (PCM) to oversee and manage FTTH project execution, ensuring progress, cost, and quality targets are achieved. | Key Responsibilities: | Monitor and control project progress, cost, and quality | Develop and track project schedules to ensure timely delivery | Analyze project data (production, materials, progress) and generate reports | Coordinate with internal teams (Permit, Design, Construction, Warehouse) | Control project budget and improve cost efficiency | Identify issues on-site and drive solutions | Report project status to management and clients | Requirements: | Bachelor’s degree or above (Engineering or related field preferred) | Minimum 3 years of experience in telecom or FTTH projects | Experience in EMR FTTH projects is highly preferred | Familiar with telecom construction processes (OSP / Fiber deployment / Permit) | Strong Excel and data analysis skills | Good project management and coordination abilities | Willing to travel or be site-based if required | Preferred Qualifications: | Experience managing teams | Familiar with Telco projects (EMR, Telkom, XL, Indosat, etc.) | Multilingual (English / Bahasa Indonesia / Mandarin is a plus) | Compensation & Benefits: | Competitive salary (based on experience) | Performance bonus / KPI incentives | Career growth opportunities | Work Location: | Indonesia (e.g. Medan, Makassar, Jakarta, depending on project)","[""Data Analysis"", ""Excel""]"
Data Architect,https://id.jobstreet.com/id/job/91695322?type=standard&ref=search-standalone&origin=cardTitle#sol=742268a3642182f08e19f0ce4b12b41ea4cfb457,PT Platinumetrix Global Inovasi,Jakarta Raya,Data architect | penempatan di jakarta | full wfo,[]
Data Center Technician - Indonesia - Jakarta Utara - On-site,https://id.jobstreet.com/id/job/91366620?type=standard&ref=search-standalone&origin=cardTitle#sol=f613dd239b36288c9dd0fd8c52aca027f7ec2dce,RM Staffing B.V.,Jakarta Utara,"About the Role | Join our team as a | Data Center Technician | in | Jakarta Utara, Indonesia | . This is a full-time, on-site position where you'll support critical infrastructure at world-class data center facilities. | Compensation & Benefits | Rp175,000,000-250,000,000/year | (IDR annual) | Comprehensive benefits package including: | Health, dental, and vision insurance | Paid time off and holidays | Professional development allowance | Certification sponsorship | Work Schedule | Full-time permanent position | Standard business hours with on-call rotation | Shift differentials for nights/weekends when applicable | Key Responsibilities | Install, configure, and maintain server and network equipment | Perform structured cabling (copper and fiber optic) | Execute hardware deployments and decommissions | Monitor environmental systems (power, cooling, security) | Respond to incidents and perform troubleshooting | Maintain accurate documentation and asset tracking | Collaborate with engineering and operations teams | Participate in capacity planning and upgrades | 3+ years data center operations experience | Expert cabling skills (Cat6/6a, OM3/OM4/OS2 fiber) | Strong troubleshooting and problem-solving abilities | Experience with rack and stack operations | Understanding of power distribution and UPS systems | Excellent documentation and communication skills | Ability to lift 50+ lbs and work in demanding environments | Data center certifications (CDCP, CDCS, CDCE) - preferred | Vendor certifications (Dell, HPE, Cisco) - preferred | Network certifications (CCNA, JNCIA) - preferred | Experience with DCIM platforms - preferred | Knowledge of ITIL practices - preferred","[""Cisco"", ""CCNA"", ""Troubleshooting""]"
Junior Programmer,https://id.jobstreet.com/id/job/91788547?type=standard&ref=search-standalone&origin=cardTitle#sol=e7b2745e725484dd0be3465e5f4984b4dac73f63,PT Berkah Solo Berdikari,Sukoharjo,"1. Pemeliharaan dan Perbaikan Perangkat Keras & Perangkat Lunak | Melakukan instalasi, konfigurasi, dan pemeliharaan komputer, printer, scanner, dan perangkat lainnya. | Memastikan semua perangkat berjalan dengan optimal. | Menangani troubleshooting hardware dan software. | 2. Dukungan Pengguna (User Support) | Memberikan bantuan teknis kepada pengguna (end user) secara langsung atau remote. | Menjawab pertanyaan dan menyelesaikan masalah terkait sistem operasi, aplikasi, atau jaringan. | Melatih pengguna dalam penggunaan perangkat dan sistem TI. | 3. Manajemen Jaringan dan Internet | Memantau dan memelihara koneksi jaringan LAN/WAN. | Menyelesaikan masalah konektivitas. | Bekerja sama dengan tim infrastruktur untuk memastikan jaringan aman dan stabil. | 4. Keamanan Sistem | Membantu implementasi sistem keamanan dasar: antivirus, firewall, dan backup data. | Melakukan update software dan patch keamanan. | Mengidentifikasi dan menangani ancaman keamanan dasar. | 5. Instalasi dan Konfigurasi Sistem | Instalasi sistem operasi, software perusahaan, dan konfigurasi awal workstation baru. | Setup email, VPN, system jaringan internet dan akses ke sistem perusahaan. | 6. Monitoring dan Dokumentasi | Membuat laporan gangguan (troubleshooting log,kerusakan hardware atau error software beserta tindakan) tiap bulan. | Mencatat inventaris perangkat IT. | Dokumentasi setup dan konfigurasi jaringan. | 7. Backup dan Pemulihan Data | Menjadwalkan backup data secara rutin. | Melakukan pemulihan data saat terjadi kerusakan. | 8. Support untuk Meeting/Presentasi | Menyediakan dukungan teknis untuk peralatan meeting (proyektor, audio, video conference). | Setup sistem rapat online (Zoom, Teams, Google Meet, dll).","[""Troubleshooting""]"
